areaCode,areaName,areaType,date,newCasesByPublishDate
W06000013,Bridgend,utla,2021-05-14,1
E06000013,North Lincolnshire,utla,2021-05-13,12
E06000025,South Gloucestershire,utla,2021-05-13,8
E06000026,Plymouth,utla,2021-05-13,10
E06000040,Windsor and Maidenhead,utla,2021-05-13,3
E06000059,Dorset,utla,2021-05-13,2
E08000006,Salford,utla,2021-05-13,12
E08000019,Sheffield,utla,2021-05-13,42
E08000027,Dudley,utla,2021-05-13,13
E08000029,Solihull,utla,2021-05-13,5
E08000033,Calderdale,utla,2021-05-13,11
E09000022,Lambeth,utla,2021-05-13,9
E10000016,Kent,utla,2021-05-13,22
E10000017,Lancashire,utla,2021-05-13,76
W06000013,Bridgend,utla,2021-05-13,4
E06000013,North Lincolnshire,utla,2021-05-12,19
E06000025,South Gloucestershire,utla,2021-05-12,4
E06000026,Plymouth,utla,2021-05-12,3
E06000040,Windsor and Maidenhead,utla,2021-05-12,1
E06000059,Dorset,utla,2021-05-12,2
E08000006,Salford,utla,2021-05-12,13
E08000019,Sheffield,utla,2021-05-12,42
E08000027,Dudley,utla,2021-05-12,12
E08000029,Solihull,utla,2021-05-12,4
E08000033,Calderdale,utla,2021-05-12,10
E09000022,Lambeth,utla,2021-05-12,11
E10000016,Kent,utla,2021-05-12,14
E10000017,Lancashire,utla,2021-05-12,56
W06000013,Bridgend,utla,2021-05-12,1
E06000013,North Lincolnshire,utla,2021-05-11,14
E06000025,South Gloucestershire,utla,2021-05-11,4
E06000026,Plymouth,utla,2021-05-11,9
E06000040,Windsor and Maidenhead,utla,2021-05-11,6
E06000059,Dorset,utla,2021-05-11,7
E08000006,Salford,utla,2021-05-11,7
E08000019,Sheffield,utla,2021-05-11,38
E08000027,Dudley,utla,2021-05-11,15
E08000029,Solihull,utla,2021-05-11,4
E08000033,Calderdale,utla,2021-05-11,12
E09000022,Lambeth,utla,2021-05-11,10
E10000016,Kent,utla,2021-05-11,31
E10000017,Lancashire,utla,2021-05-11,52
W06000013,Bridgend,utla,2021-05-11,1
E06000013,North Lincolnshire,utla,2021-05-10,10
E06000025,South Gloucestershire,utla,2021-05-10,4
E06000026,Plymouth,utla,2021-05-10,11
E06000040,Windsor and Maidenhead,utla,2021-05-10,5
E06000059,Dorset,utla,2021-05-10,12
E08000006,Salford,utla,2021-05-10,9
E08000019,Sheffield,utla,2021-05-10,44
E08000027,Dudley,utla,2021-05-10,11
E08000029,Solihull,utla,2021-05-10,7
E08000033,Calderdale,utla,2021-05-10,11
E09000022,Lambeth,utla,2021-05-10,6
E10000016,Kent,utla,2021-05-10,26
E10000017,Lancashire,utla,2021-05-10,56
W06000013,Bridgend,utla,2021-05-10,2
E06000013,North Lincolnshire,utla,2021-05-09,5
E06000025,South Gloucestershire,utla,2021-05-09,5
E06000026,Plymouth,utla,2021-05-09,4
E06000040,Windsor and Maidenhead,utla,2021-05-09,1
E06000059,Dorset,utla,2021-05-09,4
E08000006,Salford,utla,2021-05-09,7
E08000019,Sheffield,utla,2021-05-09,44
E08000027,Dudley,utla,2021-05-09,5
E08000029,Solihull,utla,2021-05-09,2
E08000033,Calderdale,utla,2021-05-09,3
E09000022,Lambeth,utla,2021-05-09,8
E10000016,Kent,utla,2021-05-09,22
E10000017,Lancashire,utla,2021-05-09,39
W06000013,Bridgend,utla,2021-05-09,1
E06000013,North Lincolnshire,utla,2021-05-08,10
E06000025,South Gloucestershire,utla,2021-05-08,8
E06000026,Plymouth,utla,2021-05-08,7
E06000040,Windsor and Maidenhead,utla,2021-05-08,5
E06000059,Dorset,utla,2021-05-08,2
E08000006,Salford,utla,2021-05-08,15
E08000019,Sheffield,utla,2021-05-08,32
E08000027,Dudley,utla,2021-05-08,10
E08000029,Solihull,utla,2021-05-08,2
E08000033,Calderdale,utla,2021-05-08,17
E09000022,Lambeth,utla,2021-05-08,5
E10000016,Kent,utla,2021-05-08,31
E10000017,Lancashire,utla,2021-05-08,41
W06000013,Bridgend,utla,2021-05-08,0
E06000013,North Lincolnshire,utla,2021-05-07,4
E06000025,South Gloucestershire,utla,2021-05-07,10
E06000026,Plymouth,utla,2021-05-07,14
E06000040,Windsor and Maidenhead,utla,2021-05-07,2
E06000059,Dorset,utla,2021-05-07,1
E08000006,Salford,utla,2021-05-07,10
E08000019,Sheffield,utla,2021-05-07,47
E08000027,Dudley,utla,2021-05-07,6
E08000029,Solihull,utla,2021-05-07,9
E08000033,Calderdale,utla,2021-05-07,8
E09000022,Lambeth,utla,2021-05-07,9
E10000016,Kent,utla,2021-05-07,36
E10000017,Lancashire,utla,2021-05-07,54
W06000013,Bridgend,utla,2021-05-07,0
E06000013,North Lincolnshire,utla,2021-05-06,22
E06000025,South Gloucestershire,utla,2021-05-06,10
E06000026,Plymouth,utla,2021-05-06,15
E06000040,Windsor and Maidenhead,utla,2021-05-06,8
E06000059,Dorset,utla,2021-05-06,6
E08000006,Salford,utla,2021-05-06,18
E08000019,Sheffield,utla,2021-05-06,56
E08000027,Dudley,utla,2021-05-06,13
E08000029,Solihull,utla,2021-05-06,1
E08000033,Calderdale,utla,2021-05-06,17
E09000022,Lambeth,utla,2021-05-06,13
E10000016,Kent,utla,2021-05-06,45
E10000017,Lancashire,utla,2021-05-06,66
W06000013,Bridgend,utla,2021-05-06,1
E06000013,North Lincolnshire,utla,2021-05-05,25
E06000025,South Gloucestershire,utla,2021-05-05,7
E06000026,Plymouth,utla,2021-05-05,14
E06000040,Windsor and Maidenhead,utla,2021-05-05,5
E06000059,Dorset,utla,2021-05-05,5
E08000006,Salford,utla,2021-05-05,11
E08000019,Sheffield,utla,2021-05-05,28
E08000027,Dudley,utla,2021-05-05,12
E08000029,Solihull,utla,2021-05-05,7
E08000033,Calderdale,utla,2021-05-05,13
E09000022,Lambeth,utla,2021-05-05,4
E10000016,Kent,utla,2021-05-05,30
E10000017,Lancashire,utla,2021-05-05,48
W06000013,Bridgend,utla,2021-05-05,1
E06000013,North Lincolnshire,utla,2021-05-04,6
E06000025,South Gloucestershire,utla,2021-05-04,12
E06000026,Plymouth,utla,2021-05-04,16
E06000040,Windsor and Maidenhead,utla,2021-05-04,4
E06000059,Dorset,utla,2021-05-04,8
E08000006,Salford,utla,2021-05-04,15
E08000019,Sheffield,utla,2021-05-04,35
E08000027,Dudley,utla,2021-05-04,11
E08000029,Solihull,utla,2021-05-04,7
E08000033,Calderdale,utla,2021-05-04,17
E09000022,Lambeth,utla,2021-05-04,6
E10000016,Kent,utla,2021-05-04,30
E10000017,Lancashire,utla,2021-05-04,28
W06000013,Bridgend,utla,2021-05-04,2
E06000013,North Lincolnshire,utla,2021-05-03,11
E06000025,South Gloucestershire,utla,2021-05-03,3
E06000026,Plymouth,utla,2021-05-03,5
E06000040,Windsor and Maidenhead,utla,2021-05-03,5
E06000059,Dorset,utla,2021-05-03,2
E08000006,Salford,utla,2021-05-03,4
E08000019,Sheffield,utla,2021-05-03,34
E08000027,Dudley,utla,2021-05-03,8
E08000029,Solihull,utla,2021-05-03,4
E08000033,Calderdale,utla,2021-05-03,9
E09000022,Lambeth,utla,2021-05-03,0
E10000016,Kent,utla,2021-05-03,26
E10000017,Lancashire,utla,2021-05-03,32
W06000013,Bridgend,utla,2021-05-03,0
E06000013,North Lincolnshire,utla,2021-05-02,14
E06000025,South Gloucestershire,utla,2021-05-02,1
E06000026,Plymouth,utla,2021-05-02,2
E06000040,Windsor and Maidenhead,utla,2021-05-02,6
E06000059,Dorset,utla,2021-05-02,4
E08000006,Salford,utla,2021-05-02,9
E08000019,Sheffield,utla,2021-05-02,33
E08000027,Dudley,utla,2021-05-02,5
E08000029,Solihull,utla,2021-05-02,8
E08000033,Calderdale,utla,2021-05-02,7
E09000022,Lambeth,utla,2021-05-02,8
E10000016,Kent,utla,2021-05-02,23
E10000017,Lancashire,utla,2021-05-02,35
W06000013,Bridgend,utla,2021-05-02,2
E06000013,North Lincolnshire,utla,2021-05-01,20
E06000025,South Gloucestershire,utla,2021-05-01,4
E06000026,Plymouth,utla,2021-05-01,5
E06000040,Windsor and Maidenhead,utla,2021-05-01,2
E06000059,Dorset,utla,2021-05-01,5
E08000006,Salford,utla,2021-05-01,12
E08000019,Sheffield,utla,2021-05-01,54
E08000027,Dudley,utla,2021-05-01,5
E08000029,Solihull,utla,2021-05-01,2
E08000033,Calderdale,utla,2021-05-01,16
E09000022,Lambeth,utla,2021-05-01,7
E10000016,Kent,utla,2021-05-01,31
E10000017,Lancashire,utla,2021-05-01,56
W06000013,Bridgend,utla,2021-05-01,0
E06000013,North Lincolnshire,utla,2021-04-30,7
E06000025,South Gloucestershire,utla,2021-04-30,3
E06000026,Plymouth,utla,2021-04-30,4
E06000040,Windsor and Maidenhead,utla,2021-04-30,10
E06000059,Dorset,utla,2021-04-30,6
E08000006,Salford,utla,2021-04-30,14
E08000019,Sheffield,utla,2021-04-30,54
E08000027,Dudley,utla,2021-04-30,7
E08000029,Solihull,utla,2021-04-30,4
E08000033,Calderdale,utla,2021-04-30,11
E09000022,Lambeth,utla,2021-04-30,11
E10000016,Kent,utla,2021-04-30,31
E10000017,Lancashire,utla,2021-04-30,63
W06000013,Bridgend,utla,2021-04-30,1
E06000013,North Lincolnshire,utla,2021-04-29,21
E06000025,South Gloucestershire,utla,2021-04-29,3
E06000026,Plymouth,utla,2021-04-29,11
E06000040,Windsor and Maidenhead,utla,2021-04-29,4
E06000059,Dorset,utla,2021-04-29,7
E08000006,Salford,utla,2021-04-29,27
E08000019,Sheffield,utla,2021-04-29,36
E08000027,Dudley,utla,2021-04-29,14
E08000029,Solihull,utla,2021-04-29,7
E08000033,Calderdale,utla,2021-04-29,10
E09000022,Lambeth,utla,2021-04-29,11
E10000016,Kent,utla,2021-04-29,40
E10000017,Lancashire,utla,2021-04-29,63
W06000013,Bridgend,utla,2021-04-29,2
E06000013,North Lincolnshire,utla,2021-04-28,30
E06000025,South Gloucestershire,utla,2021-04-28,7
E06000026,Plymouth,utla,2021-04-28,6
E06000040,Windsor and Maidenhead,utla,2021-04-28,2
E06000059,Dorset,utla,2021-04-28,3
E08000006,Salford,utla,2021-04-28,11
E08000019,Sheffield,utla,2021-04-28,31
E08000027,Dudley,utla,2021-04-28,6
E08000029,Solihull,utla,2021-04-28,3
E08000033,Calderdale,utla,2021-04-28,6
E09000022,Lambeth,utla,2021-04-28,5
E10000016,Kent,utla,2021-04-28,33
E10000017,Lancashire,utla,2021-04-28,51
W06000013,Bridgend,utla,2021-04-28,0
E06000013,North Lincolnshire,utla,2021-04-27,17
E06000025,South Gloucestershire,utla,2021-04-27,7
E06000026,Plymouth,utla,2021-04-27,8
E06000040,Windsor and Maidenhead,utla,2021-04-27,10
E06000059,Dorset,utla,2021-04-27,6
E08000006,Salford,utla,2021-04-27,15
E08000019,Sheffield,utla,2021-04-27,38
E08000027,Dudley,utla,2021-04-27,17
E08000029,Solihull,utla,2021-04-27,6
E08000033,Calderdale,utla,2021-04-27,15
E09000022,Lambeth,utla,2021-04-27,9
E10000016,Kent,utla,2021-04-27,49
E10000017,Lancashire,utla,2021-04-27,76
W06000013,Bridgend,utla,2021-04-27,0
E06000013,North Lincolnshire,utla,2021-04-26,15
E06000025,South Gloucestershire,utla,2021-04-26,4
E06000026,Plymouth,utla,2021-04-26,7
E06000040,Windsor and Maidenhead,utla,2021-04-26,4
E06000059,Dorset,utla,2021-04-26,6
E08000006,Salford,utla,2021-04-26,17
E08000019,Sheffield,utla,2021-04-26,25
E08000027,Dudley,utla,2021-04-26,5
E08000029,Solihull,utla,2021-04-26,1
E08000033,Calderdale,utla,2021-04-26,13
E09000022,Lambeth,utla,2021-04-26,4
E10000016,Kent,utla,2021-04-26,37
E10000017,Lancashire,utla,2021-04-26,64
W06000013,Bridgend,utla,2021-04-26,6
E06000013,North Lincolnshire,utla,2021-04-25,24
E06000025,South Gloucestershire,utla,2021-04-25,3
E06000026,Plymouth,utla,2021-04-25,8
E06000040,Windsor and Maidenhead,utla,2021-04-25,3
E06000059,Dorset,utla,2021-04-25,7
E08000006,Salford,utla,2021-04-25,17
E08000019,Sheffield,utla,2021-04-25,38
E08000027,Dudley,utla,2021-04-25,4
E08000029,Solihull,utla,2021-04-25,1
E08000033,Calderdale,utla,2021-04-25,7
E09000022,Lambeth,utla,2021-04-25,7
E10000016,Kent,utla,2021-04-25,31
E10000017,Lancashire,utla,2021-04-25,37
W06000013,Bridgend,utla,2021-04-25,2
E06000013,North Lincolnshire,utla,2021-04-24,17
E06000025,South Gloucestershire,utla,2021-04-24,11
E06000026,Plymouth,utla,2021-04-24,6
E06000040,Windsor and Maidenhead,utla,2021-04-24,13
E06000059,Dorset,utla,2021-04-24,3
E08000006,Salford,utla,2021-04-24,8
E08000019,Sheffield,utla,2021-04-24,29
E08000027,Dudley,utla,2021-04-24,9
E08000029,Solihull,utla,2021-04-24,5
E08000033,Calderdale,utla,2021-04-24,4
E09000022,Lambeth,utla,2021-04-24,4
E10000016,Kent,utla,2021-04-24,33
E10000017,Lancashire,utla,2021-04-24,34
W06000013,Bridgend,utla,2021-04-24,0
E06000013,North Lincolnshire,utla,2021-04-23,20
E06000025,South Gloucestershire,utla,2021-04-23,16
E06000026,Plymouth,utla,2021-04-23,2
E06000040,Windsor and Maidenhead,utla,2021-04-23,1
E06000059,Dorset,utla,2021-04-23,7
E08000006,Salford,utla,2021-04-23,13
E08000019,Sheffield,utla,2021-04-23,42
E08000027,Dudley,utla,2021-04-23,11
E08000029,Solihull,utla,2021-04-23,4
E08000033,Calderdale,utla,2021-04-23,7
E09000022,Lambeth,utla,2021-04-23,12
E10000016,Kent,utla,2021-04-23,50
E10000017,Lancashire,utla,2021-04-23,46
W06000013,Bridgend,utla,2021-04-23,0
E06000013,North Lincolnshire,utla,2021-04-22,12
E06000025,South Gloucestershire,utla,2021-04-22,6
E06000026,Plymouth,utla,2021-04-22,7
E06000040,Windsor and Maidenhead,utla,2021-04-22,10
E06000059,Dorset,utla,2021-04-22,6
E08000006,Salford,utla,2021-04-22,20
E08000019,Sheffield,utla,2021-04-22,45
E08000027,Dudley,utla,2021-04-22,9
E08000029,Solihull,utla,2021-04-22,10
E08000033,Calderdale,utla,2021-04-22,6
E09000022,Lambeth,utla,2021-04-22,14
E10000016,Kent,utla,2021-04-22,35
E10000017,Lancashire,utla,2021-04-22,45
W06000013,Bridgend,utla,2021-04-22,1
E06000013,North Lincolnshire,utla,2021-04-21,19
E06000025,South Gloucestershire,utla,2021-04-21,3
E06000026,Plymouth,utla,2021-04-21,5
E06000040,Windsor and Maidenhead,utla,2021-04-21,7
E06000059,Dorset,utla,2021-04-21,5
E08000006,Salford,utla,2021-04-21,9
E08000019,Sheffield,utla,2021-04-21,39
E08000027,Dudley,utla,2021-04-21,3
E08000029,Solihull,utla,2021-04-21,11
E08000033,Calderdale,utla,2021-04-21,11
E09000022,Lambeth,utla,2021-04-21,11
E10000016,Kent,utla,2021-04-21,24
E10000017,Lancashire,utla,2021-04-21,38
W06000013,Bridgend,utla,2021-04-21,7
E06000013,North Lincolnshire,utla,2021-04-20,11
E06000025,South Gloucestershire,utla,2021-04-20,13
E06000026,Plymouth,utla,2021-04-20,6
E06000040,Windsor and Maidenhead,utla,2021-04-20,4
E06000059,Dorset,utla,2021-04-20,6
E08000006,Salford,utla,2021-04-20,10
E08000019,Sheffield,utla,2021-04-20,28
E08000027,Dudley,utla,2021-04-20,9
E08000029,Solihull,utla,2021-04-20,8
E08000033,Calderdale,utla,2021-04-20,3
E09000022,Lambeth,utla,2021-04-20,10
E10000016,Kent,utla,2021-04-20,50
E10000017,Lancashire,utla,2021-04-20,38
W06000013,Bridgend,utla,2021-04-20,1
E06000013,North Lincolnshire,utla,2021-04-19,15
E06000025,South Gloucestershire,utla,2021-04-19,12
E06000026,Plymouth,utla,2021-04-19,11
E06000040,Windsor and Maidenhead,utla,2021-04-19,8
E06000059,Dorset,utla,2021-04-19,12
E08000006,Salford,utla,2021-04-19,14
E08000019,Sheffield,utla,2021-04-19,61
E08000027,Dudley,utla,2021-04-19,19
E08000029,Solihull,utla,2021-04-19,8
E08000033,Calderdale,utla,2021-04-19,16
E09000022,Lambeth,utla,2021-04-19,12
E10000016,Kent,utla,2021-04-19,44
E10000017,Lancashire,utla,2021-04-19,52
W06000013,Bridgend,utla,2021-04-19,6
E06000013,North Lincolnshire,utla,2021-04-18,14
E06000025,South Gloucestershire,utla,2021-04-18,2
E06000026,Plymouth,utla,2021-04-18,1
E06000040,Windsor and Maidenhead,utla,2021-04-18,1
E06000059,Dorset,utla,2021-04-18,4
E08000006,Salford,utla,2021-04-18,11
E08000019,Sheffield,utla,2021-04-18,37
E08000027,Dudley,utla,2021-04-18,9
E08000029,Solihull,utla,2021-04-18,8
E08000033,Calderdale,utla,2021-04-18,10
E09000022,Lambeth,utla,2021-04-18,13
E10000016,Kent,utla,2021-04-18,22
E10000017,Lancashire,utla,2021-04-18,21
W06000013,Bridgend,utla,2021-04-18,2
E06000013,North Lincolnshire,utla,2021-04-17,15
E06000025,South Gloucestershire,utla,2021-04-17,2
E06000026,Plymouth,utla,2021-04-17,1
E06000040,Windsor and Maidenhead,utla,2021-04-17,6
E06000059,Dorset,utla,2021-04-17,7
E08000006,Salford,utla,2021-04-17,11
E08000019,Sheffield,utla,2021-04-17,29
E08000027,Dudley,utla,2021-04-17,8
E08000029,Solihull,utla,2021-04-17,3
E08000033,Calderdale,utla,2021-04-17,3
E09000022,Lambeth,utla,2021-04-17,6
E10000016,Kent,utla,2021-04-17,30
E10000017,Lancashire,utla,2021-04-17,29
W06000013,Bridgend,utla,2021-04-17,0
E06000013,North Lincolnshire,utla,2021-04-16,8
E06000025,South Gloucestershire,utla,2021-04-16,9
E06000026,Plymouth,utla,2021-04-16,3
E06000040,Windsor and Maidenhead,utla,2021-04-16,8
E06000059,Dorset,utla,2021-04-16,11
E08000006,Salford,utla,2021-04-16,10
E08000019,Sheffield,utla,2021-04-16,46
E08000027,Dudley,utla,2021-04-16,14
E08000029,Solihull,utla,2021-04-16,9
E08000033,Calderdale,utla,2021-04-16,5
E09000022,Lambeth,utla,2021-04-16,15
E10000016,Kent,utla,2021-04-16,25
E10000017,Lancashire,utla,2021-04-16,36
W06000013,Bridgend,utla,2021-04-16,1
E06000013,North Lincolnshire,utla,2021-04-15,13
E06000025,South Gloucestershire,utla,2021-04-15,7
E06000026,Plymouth,utla,2021-04-15,3
E06000040,Windsor and Maidenhead,utla,2021-04-15,8
E06000059,Dorset,utla,2021-04-15,7
E08000006,Salford,utla,2021-04-15,8
E08000019,Sheffield,utla,2021-04-15,44
E08000027,Dudley,utla,2021-04-15,16
E08000029,Solihull,utla,2021-04-15,4
E08000033,Calderdale,utla,2021-04-15,10
E09000022,Lambeth,utla,2021-04-15,7
E10000016,Kent,utla,2021-04-15,26
E10000017,Lancashire,utla,2021-04-15,31
W06000013,Bridgend,utla,2021-04-15,0
E06000013,North Lincolnshire,utla,2021-04-14,9
E06000025,South Gloucestershire,utla,2021-04-14,10
E06000026,Plymouth,utla,2021-04-14,4
E06000040,Windsor and Maidenhead,utla,2021-04-14,4
E06000059,Dorset,utla,2021-04-14,2
E08000006,Salford,utla,2021-04-14,12
E08000019,Sheffield,utla,2021-04-14,45
E08000027,Dudley,utla,2021-04-14,13
E08000029,Solihull,utla,2021-04-14,4
E08000033,Calderdale,utla,2021-04-14,17
E09000022,Lambeth,utla,2021-04-14,12
E10000016,Kent,utla,2021-04-14,26
E10000017,Lancashire,utla,2021-04-14,36
W06000013,Bridgend,utla,2021-04-14,4
E06000013,North Lincolnshire,utla,2021-04-13,19
E06000025,South Gloucestershire,utla,2021-04-13,6
E06000026,Plymouth,utla,2021-04-13,4
E06000040,Windsor and Maidenhead,utla,2021-04-13,4
E06000059,Dorset,utla,2021-04-13,6
E08000006,Salford,utla,2021-04-13,12
E08000019,Sheffield,utla,2021-04-13,45
E08000027,Dudley,utla,2021-04-13,11
E08000029,Solihull,utla,2021-04-13,0
E08000033,Calderdale,utla,2021-04-13,7
E09000022,Lambeth,utla,2021-04-13,3
E10000016,Kent,utla,2021-04-13,47
E10000017,Lancashire,utla,2021-04-13,62
W06000013,Bridgend,utla,2021-04-13,0
E06000013,North Lincolnshire,utla,2021-04-12,14
E06000025,South Gloucestershire,utla,2021-04-12,19
E06000026,Plymouth,utla,2021-04-12,5
E06000040,Windsor and Maidenhead,utla,2021-04-12,2
E06000059,Dorset,utla,2021-04-12,18
E08000006,Salford,utla,2021-04-12,21
E08000019,Sheffield,utla,2021-04-12,50
E08000027,Dudley,utla,2021-04-12,15
E08000029,Solihull,utla,2021-04-12,12
E08000033,Calderdale,utla,2021-04-12,13
E09000022,Lambeth,utla,2021-04-12,9
E10000016,Kent,utla,2021-04-12,74
E10000017,Lancashire,utla,2021-04-12,88
W06000013,Bridgend,utla,2021-04-12,2
E06000013,North Lincolnshire,utla,2021-04-11,20
E06000025,South Gloucestershire,utla,2021-04-11,2
E06000026,Plymouth,utla,2021-04-11,0
E06000040,Windsor and Maidenhead,utla,2021-04-11,5
E06000059,Dorset,utla,2021-04-11,0
E08000006,Salford,utla,2021-04-11,9
E08000019,Sheffield,utla,2021-04-11,54
E08000027,Dudley,utla,2021-04-11,5
E08000029,Solihull,utla,2021-04-11,4
E08000033,Calderdale,utla,2021-04-11,11
E09000022,Lambeth,utla,2021-04-11,0
E10000016,Kent,utla,2021-04-11,0
E10000017,Lancashire,utla,2021-04-11,24
W06000013,Bridgend,utla,2021-04-11,1
E06000013,North Lincolnshire,utla,2021-04-10,16
E06000025,South Gloucestershire,utla,2021-04-10,3
E06000026,Plymouth,utla,2021-04-10,1
E06000040,Windsor and Maidenhead,utla,2021-04-10,8
E06000059,Dorset,utla,2021-04-10,4
E08000006,Salford,utla,2021-04-10,19
E08000019,Sheffield,utla,2021-04-10,50
E08000027,Dudley,utla,2021-04-10,11
E08000029,Solihull,utla,2021-04-10,13
E08000033,Calderdale,utla,2021-04-10,10
E09000022,Lambeth,utla,2021-04-10,9
E10000016,Kent,utla,2021-04-10,38
E10000017,Lancashire,utla,2021-04-10,47
W06000013,Bridgend,utla,2021-04-10,3
E06000013,North Lincolnshire,utla,2021-04-09,9
E06000025,South Gloucestershire,utla,2021-04-09,0
E06000026,Plymouth,utla,2021-04-09,0
E06000040,Windsor and Maidenhead,utla,2021-04-09,0
E06000059,Dorset,utla,2021-04-09,0
E08000006,Salford,utla,2021-04-09,0
E08000019,Sheffield,utla,2021-04-09,10
E08000027,Dudley,utla,2021-04-09,0
E08000029,Solihull,utla,2021-04-09,0
E08000033,Calderdale,utla,2021-04-09,0
E09000022,Lambeth,utla,2021-04-09,0
E10000016,Kent,utla,2021-04-09,0
E10000017,Lancashire,utla,2021-04-09,0
W06000013,Bridgend,utla,2021-04-09,6
E06000013,North Lincolnshire,utla,2021-04-08,22
E06000025,South Gloucestershire,utla,2021-04-08,5
E06000026,Plymouth,utla,2021-04-08,4
E06000040,Windsor and Maidenhead,utla,2021-04-08,5
E06000059,Dorset,utla,2021-04-08,11
E08000006,Salford,utla,2021-04-08,16
E08000019,Sheffield,utla,2021-04-08,64
E08000027,Dudley,utla,2021-04-08,22
E08000029,Solihull,utla,2021-04-08,10
E08000033,Calderdale,utla,2021-04-08,11
E09000022,Lambeth,utla,2021-04-08,4
E10000016,Kent,utla,2021-04-08,35
E10000017,Lancashire,utla,2021-04-08,38
W06000013,Bridgend,utla,2021-04-08,2
E06000013,North Lincolnshire,utla,2021-04-07,13
E06000025,South Gloucestershire,utla,2021-04-07,6
E06000026,Plymouth,utla,2021-04-07,7
E06000040,Windsor and Maidenhead,utla,2021-04-07,7
E06000059,Dorset,utla,2021-04-07,10
E08000006,Salford,utla,2021-04-07,8
E08000019,Sheffield,utla,2021-04-07,50
E08000027,Dudley,utla,2021-04-07,11
E08000029,Solihull,utla,2021-04-07,7
E08000033,Calderdale,utla,2021-04-07,6
E09000022,Lambeth,utla,2021-04-07,2
E10000016,Kent,utla,2021-04-07,23
E10000017,Lancashire,utla,2021-04-07,62
W06000013,Bridgend,utla,2021-04-07,0
E06000013,North Lincolnshire,utla,2021-04-06,15
E06000025,South Gloucestershire,utla,2021-04-06,14
E06000026,Plymouth,utla,2021-04-06,3
E06000040,Windsor and Maidenhead,utla,2021-04-06,7
E06000059,Dorset,utla,2021-04-06,9
E08000006,Salford,utla,2021-04-06,14
E08000019,Sheffield,utla,2021-04-06,46
E08000027,Dudley,utla,2021-04-06,15
E08000029,Solihull,utla,2021-04-06,7
E08000033,Calderdale,utla,2021-04-06,4
E09000022,Lambeth,utla,2021-04-06,9
E10000016,Kent,utla,2021-04-06,30
